Employee,Employee ID CP,Employee Full Name,Employee First Name,Employee Last Name,Employee User ID,Employee Email Id,Employment Status,Employee Group,Personnel Subarea,Building,Job Family,Job Sub Family,HR Business Sub Group,Function,Sub Function,Function Unit,Local Type,Business Location,Position,Specialization,Supervisor Legal Name
1000881,40170881,Sakib Ahmed,Sakib,Ahmed,BdAhmedSa,Nafiz.Arafath@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Chinmoy
1000882,40170882,Mahin Sheikh,Mahin,Sheikh,BdSheikhMa,Mdashraful.Islam@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Engineering & Science,Engineering,Not Assigned,Operations,Technical,Engineering,Factory,Not Assigned,Plant Engineering Executive,Repair & Maintenance Engineering,Aisha Hasan.
1000883,40170883,Maliha Kabir,Maliha,Kabir,BdKabirMa,Amzadhossain.Siddique@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Sonjib
1000884,40170884,Maliha Islam,Maliha,Islam,BdIslamMa,Mosfiqur.Rahmanshifat@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Production & Skilled Trades,"Manufacturing Prod, Processing& Assembly",Not Assigned,Operations,Technical,Manufacturing,Factory,Not Assigned,Production Officer,Manufacturing Packaging,Rafi Ferdous
1000885,40170885,Lina Kabir,Lina,Kabir,BdKabirLi,Mdahasan.Habib@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Quality Management,Manufacturing/Product Quality,Not Assigned,Operations,Technical,Quality Management,Factory,Not Assigned,Officer - Quality Assurance,Man. Quality Validation (Life Sciences),Kashif
1000886,40170886,Rahim Ferdous,Rahim,Ferdous,BdFerdousRa,Sm.Haque@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Quality Management,Manufacturing/Product Quality,Technical & Production,Operations,Technical,Quality Management,Factory,Food Gazipur Factory,Sr. Officer- Quality Assurance,Man. Quality Validation (Life Sciences),Kashif
1000887,40170887,Jannat Kabir,Jannat,Kabir,BdKabirJa,Debashis.Barua1@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Office,Not Assigned,Executive – Business Development & Key A,General Field Sales,Md.
1000888,40170888,Elita Naser,Elita,Naser,BdNaserEl,Anjumur.Rahman@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Office,Not Assigned,Territory Officer,General Field Sales,Md. Rafi Ferdous
1000889,40170889,Jannat Farooq,Jannat,Farooq,BdFarooqJa,Ibrahim.Khan@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Finance,Accounting,Finance & Control,Finance & Control,Decision Support,Pec Support Incl Ao,Office,Food Dhaka Head Office,Executive  Financial Accounting,Accounting,Istiaque
1000890,40170890,Elita Miah,Elita,Miah,BdMiahEl,Fariya.Tonni@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Kazi
1000891,40170891,Elita Chowdhury,Elita,Chowdhury,BdChowdhuryEl,Raha.Shahril@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md. Zahir
1000892,40170892,Aisha Chowdhury,Aisha,Chowdhury,BdChowdhuryAi,Nafisa.Hossain@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Product Marketing & Management,Not Assigned,Marketing & Sales,Marketing,Brand Management,Office,Not Assigned,Brand Executive - Noodles,Product Marketing & Management,Khondakar Ashikur
1000893,40170893,Imran Khan,Imran,Khan,BdKhanIm,Mahedi.Ridoy@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Farid
1000894,40170894,Zara Sheikh,Zara,Sheikh,BdSheikhZa,Tanjiba.Nawreen@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Product Marketing & Management,Food,Marketing & Sales,Marketing,Brand Management,Office,Food Dhaka Head Office,Brand Executive - Seasoning,Product Marketing & Management,Khondakar Ashikur
1000895,40170895,Sakib Miah,Sakib,Miah,BdMiahSa,Sayed.Nowraj@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md. Zakir
1000896,40170896,Hasan Shah,Hasan,Shah,BdShahHa,Nazifa.Nuzhat@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Market Research & Analysis,Not Assigned,Marketing & Sales,Marketing,Consumer & Marketplace Insights,Office,Not Assigned,Senior Officer - Consumer Insights & Ana,Market Research & Analysis,Shammi Rubayet
1000897,40170897,Jannat Miah,Jannat,Miah,BdMiahJa,Asifrahman.Antik@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Supply Chain,Procurement,Procurement,Operations,Procurement,S & Im White Collar - Scm,Office,Food Dhaka Head Office,Strategic Buyer – Logistics & Corporate,Transactional Procurement,Farah
1000898,40170898,Arman Hasan,Arman,Hasan,BdHasanAr,Aminul.Islam1@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Office,Not Assigned,Territory Officer,General Field Sales,S.M.Q
1000899,40170899,Elita Miah,Elita,Miah,BdMiahEl,Salman.Mahmud@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Supply Chain,"Warehousing, Distr & Transportation",Technical & Production,Operations,Supply Chain,Physical Logistics,Factory,Food Gazipur Factory,Warehouse Officer,Warehouse Management,Sanjit
1000900,40170900,Jannat Shah,Jannat,Shah,BdShahJa,Arka.Bhattacharjee@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md. Nazmul
1000901,40170901,Nabil Ferdous,Nabil,Ferdous,BdFerdousNa,Samantha.Samarasinghe@Bd.Nestle.Com,Active,Regional Inpat,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Account & Client Management,Not Assigned,Marketing & Sales,Sales,Customer Management,Office,Not Assigned,Head - Key Accounts,Account Management/Key Accounts,Syed Iqbal Mahmud
1000902,40170902,Zara Sheikh,Zara,Sheikh,BdSheikhZa,Gehanyasith.Attanayake@Bd.Nestle.Com,Active,Regional Inpat,Head Office,Bd-Dhaka Head Office,Finance,Finance & Accounting Leadership,Finance & Control,Finance & Control,Co-Piloting,Co-Pilot,Office,Food Dhaka Head Office,Finance & Control Director,Head Of Finance & Accounting (Cfo),Deepal
1000903,40170903,Arman Hasan,Arman,Hasan,BdHasanAr,Mdmahade.Hasan@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Production & Skilled Trades,"Manufacturing Prod, Processing& Assembly",Not Assigned,Operations,Technical,Manufacturing,Factory,Not Assigned,Production Officer,Manufacturing Packaging,Rafi Ferdous
1000904,40170904,Lina Naser,Lina,Naser,BdNaserLi,Sifat.Alam@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Human Resources,Human Resources Generalists,Not Assigned,Human Resources,Business Partnering,Business Partnering,Office,Not Assigned,Manager - Hrbp (Nn) & Talent,Hr Business Partners,Hosne
1000905,40170905,Nabil Khan,Nabil,Khan,BdKhanNa,Ifaz.Rahman1@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Customer Service & Contact Center Oper,Customer Service,Procurement,Operations,Supply Chain,Customer Supply Chain,Office,Food Dhaka Head Office,Officer - Customer Facing Supply Chain,Business Order Admin & Customer Service,Abdush
1000906,40170906,Maliha Chowdhury,Maliha,Chowdhury,BdChowdhuryMa,Minhajul.Minar@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Quality Management,Manufacturing/Product Quality,Technical & Production,Operations,Technical,Quality Management,Factory,Food Gazipur Factory,Officer- Quality Assurance,Man. Quality Validation (Life Sciences),Kashif
1000907,40170907,Rahim Biswas,Rahim,Biswas,BdBiswasRa,Tariq.Shams@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Md. Khairul Alam
1000908,40170908,Mahin Shah,Mahin,Shah,BdShahMa,Shahida.Akter@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),S.M. Monjur
1000909,40170909,Maliha Sultana,Maliha,Sultana,BdSultanaMa,Siam.Rahman1@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Nasreen
1000910,40170910,Rahim Naser,Rahim,Naser,BdNaserRa,Zerin.Medha@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Md. Rayhan
1000911,40170911,Tanvir Miah,Tanvir,Miah,BdMiahTa,Samiha.Farhat@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Administration, Facilities & Secretarial",Administration & Secretarial,Not Assigned,Human Resources,"Employee Relations, Health & Safety","Health, Safety & Wellness",Office,Not Assigned,Health & Wellness Specialist,General Office Administration,Mohammed Sayemul
1000912,40170912,Rafi Sultana,Rafi,Sultana,BdSultanaRa,Baha.Ahmed@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Production & Skilled Trades,"Manufacturing Prod, Processing& Assembly",Technical & Production,Operations,Technical,Manufacturing,Factory,Food Gazipur Factory,Production Officer,Manufacturing Packaging,Rafi Ferdous
1000913,40170913,Imran Talukder,Imran,Talukder,BdTalukderIm,Mdtanvir.Ahmed@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Nutrition,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Field Employee,Food Dhaka Head Office,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md.
1000914,40170914,Tanvir Kabir,Tanvir,Kabir,BdKabirTa,Sreya.Puja@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"It, Telecom & Internet",It Business Systems Analysts,Not Assigned,Information Technology,Information Technology,Information Technology,Office,Not Assigned,Officer - Functional Relationship Manage,It Business Systems Analysis,Mohammad Shahidul
1000915,40170915,Nadia Sultana,Nadia,Sultana,BdSultanaNa,SyedRafi Ferdoushaque.Pidim@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Engineering & Science,Engineering,Technical & Production,Operations,Technical,Engineering,Factory,Food Gazipur Factory,Senior Officer- Electrical & Automation,Electrical Engineering,Aisha Hasan.
1000916,40170916,Mahin Khan,Mahin,Khan,BdKhanMa,Asadur.Rahman@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Legal, Compliance & Audit",Internal Audit,Finance & Control,Finance & Control,Specialist Services,Nestle Internal Audit,Office,Food Dhaka Head Office,Executive - Internal Control,Internal Audit Internal Controls,Imtiaz
1000917,40170917,Sadia Talukder,Sadia,Talukder,BdTalukderSa,Jannatul.Briesty@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Finance,Accounts Payable/Receivable,Finance & Control,Finance & Control,Decision Support,Accounts Receivable,Office,Food Dhaka Head Office,Accounts Executive,Accounts Receivable,Imtiaz
1000918,40170918,Farah Biswas,Farah,Biswas,BdBiswasFa,Irtiza.Mahmudchowdhury@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Mahbuba
1000919,40170919,Maliha Talukder,Maliha,Talukder,BdTalukderMa,Md.Umayer@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md. Sirajul
1000920,40170920,Rafi Sheikh,Rafi,Sheikh,BdSheikhRa,Md.Sami@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Nutrition,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Field Employee,Food Dhaka Head Office,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md. Abu
1000921,40170921,Aisha Hossain,Aisha,Hossain,BdHossainAi,Mdripon.Hossain@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Human Resources,Human Resources Generalists,Technical & Production,Human Resources,Total Rewards,Compensation,Factory,Food Gazipur Factory,Sr. Factory Hr Officer,General Human Resources,Dewan Tanvir
1000922,40170922,Mahin Bhuiyan,Mahin,Bhuiyan,BdBhuiyanMa,Hosne.Loma@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Human Resources,Human Resources Leadership,Human Resources,Human Resources,Business Partnering,Business Partnering,Office,Food Dhaka Head Office,Human Resources Director,Head Of Human Resources,Deepal
1000923,40170923,Sakib Sardar,Sakib,Sardar,BdSardarSa,MdRafi Ferdous.Karim@Bd.Nestle.Com,Active,Regular,Fy Gazipur,Bd-Gazipur Factory,Quality Management,Manufacturing/Product Quality,Not Assigned,Operations,Technical,Quality Management,Factory,Not Assigned,Officer - Quality Assurance,Man. Quality Validation (Life Sciences),Kashif
1000924,40170924,Karim Farooq,Karim,Farooq,BdFarooqKa,Abul.Basher@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Kazi
1000925,40170925,Karim Farooq,Karim,Farooq,BdFarooqKa,Mdabdul.Kader@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Nutrition,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Field Employee,Food Dhaka Head Office,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Rowshan
1000926,40170926,Arman Ferdous,Arman,Ferdous,BdFerdousAr,Mohammadsafwan.Araf@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Sales,Marketing & Sales,Sales,Field Sales,Field Employee,Food Dhaka Head Office,Territory Officer,General Field Sales,Amitava
1000927,40170927,Karim Kabir,Karim,Kabir,BdKabirKa,Debabrata.Chowdhury@Bd.Nestle.Com,Active,Temporary,Head Office,Bd-Dhaka Head Office,"Legal, Compliance & Audit",Legal,Not Assigned,Legal,Legal,Legal,Office,Not Assigned,"Director - Legal & Taxation, Regulatory",Legal Counsel General Business,Deepal
1000928,40170928,Hasan Sultana,Hasan,Sultana,BdSultanaHa,Mdamran.Hosen@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,Finance,Financial Control,Not Assigned,Finance & Control,Decision Support,Ds For Sales Copilot,Office,Not Assigned,Business Analyst,Business Unit Control,Mohammad
1000929,40170929,Hasan Naser,Hasan,Naser,BdNaserHa,Farhana.Islam@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md.
1000930,40170930,Hasan Kabir,Hasan,Kabir,BdKabirHa,Maisha.Esha@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Office,Not Assigned,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Shishir
1000931,40170931,Nadia Sardar,Nadia,Sardar,BdSardarNa,Afmabdulla.Goni@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Md. Zakir
1000932,40170932,Maliha Hasan,Maliha,Hasan,BdHasanMa,Progya.Barua@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Nasreen
1000933,40170933,Farah Biswas,Farah,Biswas,BdBiswasFa,Swapnil.Das@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Nutrition,Medical & Scientific Affairs,Medical & Scientific Affairs,Medical Delegates,Field Employee,Food Dhaka Head Office,Area Nutrition Officer,Med Rep Specialty Pract&Phys (Lifesci),Md. Sirajul
1000934,40170934,Jannat Biswas,Jannat,Biswas,BdBiswasJa,Smmohaimen.Ali@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Md. Akhtarul
1000935,40170935,Mahin Bhuiyan,Mahin,Bhuiyan,BdBhuiyanMa,Smasifbin.Gaffar@Bd.Nestle.Com,Active,Regular,Head Office,Bd-Dhaka Head Office,"Sales, Marketing & Product Management",Field Sales & Account Management,Not Assigned,Marketing & Sales,Sales,Field Sales,Field Employee,Not Assigned,Territory Officer,General Field Sales,Mohammad Asif
